system,eer,auc,acc,bal_acc,n_spoof
Nari Dia-1.6B,0.1818181818181867,0.880656788145775,0.7834602829162133,0.8455146175410493,11
"Resemble.ai (April 12th, 2025)",0.17841409691809312,0.8489965736661772,0.8012958963282938,0.8442241801272639,18
Maya1 TTS,0.17647058823529416,0.8517102876392848,0.8972972972972973,0.8611039129308111,17
OpenVoiceV2,0.16519823788572657,0.91071953010279,0.771397616468039,0.8838105726872247,15
kokoro,0.1578947368421134,0.9248782749826107,0.9363538295577131,0.890215627173661,19
Kyutai-TTS,0.15789473684211158,0.9242986320426616,0.8673139158576052,0.8549733364247623,19
MatchaTTS,0.15308370044023972,0.8886563876651983,0.8474945533769063,0.8734581497797357,10
parler_tts_large_v1,0.14285714285717974,0.9218061674008812,0.8947939262472885,0.8762586532410321,14
optispeech,0.14285714285714254,0.9278634361233481,0.8546637744034707,0.8910478288231592,14
Cartesia.ai (Sonic-3),0.1365638766507166,0.921205446535843,0.8639825897714908,0.8862635162194634,11
Llasa-1B-Multilingual,0.13546255506634614,0.9141657488986784,0.8647186147186147,0.8697687224669604,16
Indri-TTS-0.1,0.1255506607925198,0.95460981749528,0.8318872017353579,0.914647577092511,14
Supertonic,0.125,0.9474118942731277,0.9534632034632035,0.9149229074889869,16
parler_tts_mini_v0.1,0.11784140969188348,0.9099507644467478,0.96,0.8930422389220005,17
Microsoft VibeVoice Large,0.11764705882354426,0.8971883907748122,0.84,0.889641098730241,17
DeepGram,0.11111111111110329,0.965736661771904,0.836423118865867,0.9174008810572687,9
minimax_speech-02-turbo,0.09801762114567714,0.9580496595915099,0.9020674646354734,0.9055366439727672,11
Ringg Squirrel TTS v1.0,0.09581497797239408,0.9761380323054333,0.8660907127429806,0.9317180616740088,18
Veena,0.09361233480229812,0.9757709251101321,0.8517316017316018,0.9245594713656388,16
orpheus-tts-0.1-finetune,0.09090909090909088,0.9574489387264717,0.9379760609357998,0.9237084501401682,11
facebook_mms-tts-eng,0.08039647577092515,0.9636563876651982,0.9200863930885529,0.9320239843367597,18
Kitten-TTS-Nano-0.1,0.045154185020943566,0.992369414726243,0.955531453362256,0.9774229074889869,14
Kitten-TTS-Nano-0.2,0.03744493392040313,0.991602422907489,0.9632034632034632,0.9812775330396476,16
Marvis-TTS,0.0341409691631285,0.9848017621145375,0.9660460021905805,0.9829295154185023,5
