epoch,step,train-acc,train-auc,train-aug_loss,train-clip_loss,train-cls_loss,train-eer,train-loss,val-acc,val-auc,val-aug_loss,val-clip_loss,val-cls_loss,val-eer,val-loss
0,516,,,,,,,,0.6424707174301147,0.7407220602035522,0.0,0.009610652923583984,1.0746818780899048,0.32984670996665955,1.0794870853424072
0,516,0.7817214727401733,0.864651083946228,0.016425181180238724,0.01682761311531067,0.45721203088760376,0.21977171301841736,0.47383826971054077,,,,,,,
1,1033,,,,,,,,0.6348061561584473,0.7450151443481445,0.0,0.009554572403430939,0.8416616916656494,0.32100990414619446,0.8464388847351074
1,1033,0.7932301759719849,0.8751462697982788,0.016597919166088104,0.012514501810073853,0.4425088167190552,0.2085106372833252,0.45706507563591003,,,,,,,
2,1550,,,,,,,,0.6388638615608215,0.7647117972373962,0.0,0.020072199404239655,0.9491866230964661,0.31469792127609253,0.9592225551605225
2,1550,0.7954545617103577,0.8799184560775757,0.012931344099342823,0.008701437152922153,0.4329950213432312,0.20406189560890198,0.44381120800971985,,,,,,,
3,2067,,,,,,,,0.5554553866386414,0.7169291377067566,0.0,0.012825691141188145,1.4306340217590332,0.3493494689464569,1.437047004699707
3,2067,0.8048356175422668,0.8857643604278564,0.012330486439168453,0.012019896879792213,0.42404553294181824,0.19477756321430206,0.4362207055091858,,,,,,,
4,2584,,,,,,,,0.6632100939750671,0.7951529026031494,0.0,0.009784393012523651,0.846262514591217,0.2819356918334961,0.8511546850204468
4,2584,0.8156673312187195,0.895667314529419,0.012086724862456322,0.008015068247914314,0.4055972397327423,0.18689961731433868,0.4156478941440582,,,,,,,
