,mlaad_eer,mlaad_eer,itw_eer,itw_eer,itw_FPR,itw_FPR,itw_FNR,itw_FNR,itw_bal,itw_bal
,mean,std,mean,std,mean,std,mean,std,mean,std
cond,,,,,,,,,,
broad,0.2875,0.02239171473757405,0.39733333333333337,0.06363961030678926,0.598,0.07306770072260987,0.2135,0.15155655343431668,0.59425,0.03924442635585342
causal,0.2729166666666667,0.058336309447890186,0.458,0.01932758535243229,0.7153333333333334,0.01979898987322323,0.16999999999999998,0.02639865316429778,0.5573333333333333,0.0032998316455373294
none,0.24708333333333338,0.027695015596473135,0.4308333333333333,0.02710575994548432,0.6696666666666666,0.07212489168102787,0.16883333333333334,0.09357379737701978,0.58075,0.010724452847996046
