epoch,step,train-acc,train-auc,train-aug_loss,train-clip_loss,train-cls_loss,train-eer,train-fnr,train-fpr,train-loss,train-tnr,train-tpr,val-acc,val-auc,val-aug_loss,val-clip_loss,val-cls_loss,val-eer,val-fnr,val-fpr,val-loss,val-tnr,val-tpr
0,49,,,,,,,,,,,,0.800000011920929,0.9335111379623413,0.0,0.12653563916683197,0.46850651502609253,0.13333334028720856,0.3866666555404663,0.013333333656191826,0.5317742824554443,0.9866666793823242,0.6133333444595337
0,49,0.800000011920929,0.8871520757675171,0.34348008036613464,0.32704490423202515,0.43475791811943054,0.18400000035762787,0.24400000274181366,0.15600000321865082,0.7700204849243164,0.843999981880188,0.7559999823570251,,,,,,,,,,,
1,99,,,,,,,,,,,,0.8600000143051147,0.9502221941947937,0.0,0.10384843498468399,0.45677855610847473,0.11999999731779099,0.25333333015441895,0.02666666731238365,0.50870281457901,0.9733333587646484,0.746666669845581
1,99,0.8759999871253967,0.9450720548629761,0.15831680595874786,0.08755316585302353,0.3124750554561615,0.12800000607967377,0.1679999977350235,0.07999999821186066,0.4354100525379181,0.9200000166893005,0.8320000171661377,,,,,,,,,,,
2,149,,,,,,,,,,,,0.8999999761581421,0.9422222971916199,0.0,0.1091216653585434,0.3179374635219574,0.09333333373069763,0.11999999731779099,0.07999999821186066,0.3724983334541321,0.9200000166893005,0.8799999952316284
2,149,0.8740000128746033,0.94268798828125,0.13005755841732025,0.10297254472970963,0.33004167675971985,0.12800000607967377,0.1720000058412552,0.07999999821186066,0.44655677676200867,0.9200000166893005,0.828000009059906,,,,,,,,,,,
3,199,,,,,,,,,,,,0.7799999713897705,0.900444507598877,0.0,0.07780715823173523,0.866107165813446,0.1599999964237213,0.41333332657814026,0.02666666731238365,0.9050107002258301,0.9733333587646484,0.5866666436195374
3,199,0.9340000152587891,0.9781279563903809,0.0769936591386795,0.058071788400411606,0.19329938292503357,0.07199999690055847,0.07199999690055847,0.05999999865889549,0.2608320713043213,0.9399999976158142,0.9279999732971191,,,,,,,,,,,
