winner,rho_discovery,rho_confirm,p_confirm
sd_along,0.6747497219132369,0.39032258064516134,0.02994212464121209
sd_along,0.4771968854282535,0.6576612903225807,5.813715599993983e-05
sd_along,0.5519466073414906,0.5971774193548388,0.00039008164297835905
sd_along,0.6542825361512792,0.48145161290322586,0.006103514908719531
rog_L0,0.578642936596218,0.2750000000000001,0.13432719773846194
sd_along,0.5123470522803114,0.5568548387096774,0.001139302761069697
sd_along,0.6164627363737486,0.5693548387096774,0.0008292593050945716
sd_along,0.4625139043381535,0.6588709677419355,5.572609181828998e-05
sd_along,0.7530589543937708,0.4350806451612904,0.014440213598854628
rog_L0,0.5105672969966629,0.32620967741935486,0.07329727017483427
top1_frac_L9,0.5781979977753059,0.24314516129032263,0.1874953537757531
sd_along,0.6048943270300334,0.5504032258064516,0.001335839124837388
sd_along,0.5248053392658508,0.6391129032258066,0.00010881584567825931
sd_along,0.6649610678531702,0.47741935483870973,0.006609006394313817
vel_entropy_L9,0.5795328142380423,0.11935483870967743,0.5224825746823831
vel_entropy_L9,0.7334816462736374,0.08508064516129032,0.6490596265532764
sd_along,0.5537263626251391,0.6278225806451613,0.00015626694870501487
vel_entropy_L9,0.589321468298109,0.15403225806451612,0.4080519939140673
sd_along,0.6048943270300334,0.5544354838709679,0.0012098181112603359
sd_along,0.6026696329254727,0.5310483870967743,0.002113621482553722
sd_along,0.6244716351501668,0.49879032258064526,0.004287820776272444
sd_along,0.6413793103448275,0.480241935483871,0.00625157847532328
top1_frac_L12,0.5114571746384872,0.23225806451612907,0.2086468649506737
sd_along,0.6734149054505005,0.49717741935483883,0.004434392887625281
sd_along,0.47141268075639603,0.7258064516129034,3.824394073221475e-06
sd_along,0.6387096774193549,0.5826612903225807,0.000583052410572352
sd_along,0.657842046718576,0.5504032258064516,0.001335839124837388
sd_along,0.7174638487208009,0.4866935483870969,0.005495947049761195
sd_along,0.6422691879866518,0.5693548387096774,0.0008292593050945716
part_ratio_L9,0.5078976640711901,0.3270161290322581,0.07254807235495975
curvature_L9,0.5261401557285873,0.4919354838709678,0.004940812906721152
sd_along,0.5648498331479421,0.5713709677419355,0.0007869124607574608
sd_along,0.5915461624026696,0.5036290322580645,0.0038727808838366026
sd_along,0.6796440489432702,0.4955645161290323,0.004585241636179438
sd_along,0.6329254727474972,0.5572580645161291,0.0011279066320742136
sd_along,0.5345939933259177,0.6524193548387097,6.970078185594613e-05
sd_along,0.6182424916573971,0.5725806451612904,0.0007624264137441109
top1_frac_L9,0.5341490545050055,0.039112903225806454,0.8345247551697359
sd_along,0.5657397107897664,0.5463709677419355,0.0014731719717632923
sd_along,0.7526140155728587,0.322983870967742,0.07635414290197155
sd_along,0.5537263626251391,0.6258064516129033,0.00016645313010422852
vel_entropy_L9,0.6017797552836485,0.011693548387096776,0.950217692547473
sd_along,0.5759733036707452,0.6072580645161291,0.0002917105751477041
sd_along,0.5617352614015573,0.6000000000000001,0.00035994976250327095
sd_along,0.6627363737486095,0.5512096774193549,0.001309756056379129
sd_along,0.5835372636262514,0.6125,0.000249823325575368
sd_along,0.5403781979977753,0.6189516129032258,0.000205650910203096
rog_L0,0.6004449388209121,0.1721774193548387,0.3543465547606558
recurrence_L9,0.4472467506350597,0.3536922237828124,0.05094221110410316
sd_along,0.592880978865406,0.5713709677419355,0.0007869124607574608
sd_along,0.6333704115684093,0.5612903225806452,0.0010193160173189502
rog_L0,0.5092324805339266,0.33467741935483875,0.06572329357384654
sd_along,0.6413793103448275,0.4830645161290323,0.005910754956321137
sd_along,0.5630700778642936,0.5750000000000001,0.000715454214655684
sd_along,0.4923248053392658,0.6725806451612905,3.4020671719308726e-05
sd_along,0.5572858731924359,0.6096774193548388,0.0002716618685124425
sd_along,0.7406006674082313,0.4459677419354839,0.011918221524150067
sd_along,0.5764182424916573,0.5770161290322582,0.0006782737721880305
sd_along,0.4883203559510568,0.6463709677419355,8.556772298832535e-05
top1_frac_L9,0.5167964404894326,0.30282258064516127,0.09774235531418328
sd_along,0.5501668520578421,0.5455645161290323,0.0015020691147294572
rog_L0,0.5047830923248053,0.29435483870967744,0.10796864769303649
sd_along,0.47319243604004446,0.6439516129032259,9.276902070596494e-05
rog_L0,0.521245828698554,0.31088709677419357,0.08870115395933176
sd_along,0.5417130144605116,0.6036290322580645,0.0003242440191878279
sd_along,0.5394883203559511,0.6495967741935484,7.674416985654115e-05
sd_along,0.5755283648498332,0.6221774193548388,0.0001862861117317046
sd_along,0.6373748609566184,0.5762096774193548,0.0006929368800658185
sd_along,0.5159065628476084,0.5858870967741936,0.0005341049149034341
vel_entropy_L9,0.6333704115684093,0.07701612903225806,0.6804869573574756
vel_entropy_L9,0.6093437152391545,0.1536290322580645,0.40929517833582896
sd_along,0.6614015572858732,0.4991935483870968,0.004251834314511518
sd_along,0.47230255839822033,0.6842741935483871,2.1878297987848047e-05
sd_along,0.4562847608453838,0.6645161290322581,4.561704970003301e-05
sd_along,0.5741935483870967,0.6725806451612905,3.4020671719308726e-05
sd_along,0.4785317018909899,0.6741935483870969,3.204801380145682e-05
sd_along,0.503448275862069,0.6012096774193549,0.0003476795072766063
sd_along,0.6992213570634038,0.4846774193548387,0.0057232123367668124
sd_along,0.6124582869855395,0.565725806451613,0.0009105439605025415
sd_along,0.6057842046718577,0.5225806451612904,0.0025619737651357715
sd_along,0.5310344827586206,0.6358870967741936,0.00012084618906177042
sd_along,0.6800889877641824,0.43064516129032265,0.01558822080862778
sd_along,0.5670745272525028,0.605241935483871,0.00030940806759170074
sd_along,0.7174638487208009,0.530241935483871,0.0021531628507509876
sd_along,0.6774193548387096,0.5350806451612904,0.0019252232115908425
sd_along,0.5826473859844271,0.6056451612903225,0.00030579436476928614
sd_along,0.6760845383759733,0.5282258064516129,0.0022548360196515435
sd_along,0.6266963292547274,0.5778225806451613,0.0006638842610966035
sd_along,0.5773081201334815,0.5955645161290324,0.00040828277410368766
sd_along,0.7290322580645161,0.48588709677419356,0.005585910451137035
sd_along,0.6275862068965516,0.5165322580645162,0.0029306002299648174
vel_entropy_L9,0.5203559510567297,0.18870967741935485,0.30930312482867467
sd_along,0.6569521690767519,0.5129032258064516,0.003173071078426723
vel_entropy_L9,0.5377085650723026,0.18346774193548387,0.3231789373788506
sd_along,0.5617352614015573,0.5826612903225807,0.000583052410572352
sd_along,0.5101223581757508,0.6395161290322581,0.0001073898303401414
sd_along,0.5808676307007786,0.605241935483871,0.00030940806759170074
sd_along,0.596440489432703,0.5750000000000001,0.000715454214655684
sd_along,0.5279199110122358,0.6411290322580645,0.0001018510726435104
sd_along,0.5065628476084539,0.590725806451613,0.00046746993386774456
sd_along,0.5555061179087876,0.6133064516129033,0.00024387687941376668
sd_along,0.6587319243604004,0.5072580645161291,0.003584618769492466
sd_along,0.5541713014460512,0.590725806451613,0.00046746993386774456
sd_along,0.5924360400444939,0.5491935483870968,0.0013758138900375992
sd_along,0.5724137931034483,0.6403225806451613,0.00010458773034544912
sd_along,0.6978865406006673,0.4721774193548387,0.007319056247452057
mu_norm_L12,0.5853170189098998,0.056854838709677426,0.761286690944497
sd_along,0.6351501668520578,0.5221774193548387,0.002585234772643832
rog_L0,0.6235817575083425,0.26653225806451614,0.14723310998438371
top1_frac_L9,0.4687430478309232,0.39032258064516134,0.02994212464121209
vel_entropy_L12,0.5007786429365962,0.12459677419354842,0.5042438807488963
sd_along,0.5537263626251391,0.6641129032258065,4.628035636554899e-05
rog_L0,0.5982202447163515,0.3125,0.08697213967851597
vel_entropy_L9,0.6258064516129032,0.05524193548387097,0.7678716935426563
vel_entropy_L12,0.4353726362625139,0.22056451612903227,0.23312855744665079
sd_along,0.507007786429366,0.5254032258064516,0.0024041592776355854
sd_along,0.5688542825361512,0.6201612903225807,0.00019818904138671706
rog_L0,0.507007786429366,0.2830645161290323,0.12282511613567898
sd_along,0.6093437152391545,0.5754032258064516,0.0007078780021976461
sd_along,0.6569521690767519,0.5508064516129032,0.0013227414579442252
sd_along,0.5830923248053392,0.5540322580645162,0.0012219341801767859
vel_entropy_L12,0.6458286985539488,0.0931451612903226,0.6182132468532753
sd_along,0.6832035595105673,0.5092741935483871,0.00343265354213763
top1_frac_L9,0.5083426028921022,0.31088709677419357,0.08870115395933176
sd_along,0.5314794215795328,0.6423387096774195,9.786587010590443e-05
sd_along,0.6769744160177975,0.44112903225806455,0.012989226631661653
sd_along,0.5701890989988877,0.6314516129032258,0.00013932164903651505
sd_along,0.5982202447163515,0.535483870967742,0.0019072120696535773
vel_entropy_L9,0.44916573971078977,0.2830645161290323,0.12282511613567898
sd_along,0.4562847608453838,0.6842741935483871,2.1878297987848047e-05
sd_along,0.5328142380422692,0.6451612903225807,8.910339465950835e-05
sd_along,0.6565072302558399,0.5439516129032259,0.0015613491344227887
sd_along,0.7423804226918799,0.43306451612903224,0.014952964208320858
sd_along,0.6992213570634038,0.4673387096774194,0.008030980257678467
sd_along,0.6293659621802001,0.5943548387096775,0.00042242204717475243
sd_along,0.7744160177975528,0.36895161290322587,0.04110047720642462
sd_along,0.6155728587319244,0.5620967741935485,0.0009987323025433814
sd_along,0.6560622914349278,0.49314516129032265,0.004819754533586758
sd_along,0.6106785317018909,0.6060483870967743,0.0003022180976760291
sd_along,0.6596218020022246,0.5838709677419356,0.0005642527470602676
sd_along,0.585761957730812,0.6221774193548388,0.0001862861117317046
sd_along,0.6627363737486095,0.45282258064516134,0.010528561561051728
rog_L0,0.6004449388209121,0.1620967741935484,0.3836391341168396
sd_along,0.5639599555061179,0.6076612903225808,0.0002882807276302504
sd_along,0.6186874304783093,0.5556451612903226,0.0011740976440319899
vel_entropy_L9,0.6551724137931034,0.05524193548387097,0.7678716935426563
sd_along,0.6342602892102336,0.5620967741935485,0.0009987323025433814
mu_norm_L12,0.5323692992213571,0.13709677419354843,0.4620729162761894
sd_along,0.6489432703003337,0.4810483870967742,0.006152533662369507
sd_along,0.45850945494994433,0.7322580645161291,2.835886431461313e-06
sd_along,0.6302558398220245,0.6391129032258066,0.00010881584567825931
mu_norm_L12,0.575083426028921,0.015725806451612905,0.9330846610247484
sd_along,0.6302558398220245,0.5524193548387096,0.0012714653630320318
sd_along,0.6507230255839822,0.5036290322580645,0.0038727808838366026
vel_entropy_L9,0.5483870967741935,0.1548387096774194,0.40557202807360526
sd_along,0.6311457174638487,0.515725806451613,0.002983052591137402
sd_along,0.4887652947719689,0.6693548387096775,3.829632574069027e-05
mu_norm_L12,0.5995550611790879,0.08911290322580646,0.6335610242106571
sd_along,0.6355951056729701,0.5298387096774194,0.002173173079882185
sd_along,0.6204671857619577,0.5185483870967742,0.0028029406724288286
sd_along,0.6511679644048943,0.5133064516129032,0.003145302380233932
part_ratio_L9,0.5648498331479421,0.2088709677419355,0.2594689622317088
s_along,0.49766407119021133,0.03669354838709678,0.8446327163520038
sd_along,0.4616240266963292,0.7330645161290323,2.7302137051897652e-06
sd_along,0.6191323692992213,0.563709677419355,0.0009586544255454401
sd_along,0.6182424916573971,0.5733870967741936,0.0007464766257705166
sd_along,0.5799777530589544,0.5725806451612904,0.0007624264137441109
sd_along,0.7156840934371523,0.4750000000000001,0.006929075214598532
sd_along,0.6992213570634038,0.47701612903225804,0.006661460218346726
sd_along,0.7401557285873193,0.4709677419354839,0.007491809422434443
sd_along,0.4420467185761958,0.6725806451612905,3.4020671719308726e-05
sd_along,0.6338153503893215,0.5596774193548387,0.001061600782999506
sd_along,0.5982202447163515,0.5173387096774195,0.0028789463367107884
sd_along,0.7397107897664071,0.5471774193548388,0.00144476077836368
rog_L0,0.5715239154616241,0.3233870967741936,0.07596673839260024
sd_along,0.5439377085650723,0.6278225806451613,0.00015626694870501487
vel_entropy_L9,0.5866518353726363,0.08508064516129032,0.6490596265532764
sd_along,0.6600667408231368,0.5870967741935484,0.0005167059398963794
top1_frac_L9,0.5777530589543938,0.14274193548387099,0.4436590974387419
sd_along,0.5670745272525028,0.5822580645161292,0.000589440413964126
vel_entropy_L9,0.5888765294771968,0.06612903225806453,0.7237529012874481
sd_along,0.52880978865406,0.5629032258064516,0.0009785136021088585
sd_along,0.6088987764182424,0.5584677419354839,0.0010943143335156126
vel_entropy_L12,0.5452725250278087,0.12500000000000003,0.5028542101272221
vel_entropy_L9,0.4794215795328142,0.23306451612903228,0.20702620826443913
rog_L0,0.689432703003337,0.12016129032258066,0.5196558831397389
sd_along,0.4958843159065628,0.642741935483871,9.656875570428806e-05
sd_along,0.511012235817575,0.5463709677419355,0.0014731719717632923
rog_L0,0.611123470522803,0.25685483870967746,0.16305538630281866
rog_L0,0.5804226918798664,0.310483870967742,0.08913747804425161
sd_along,0.5755283648498332,0.6443548387096775,9.153245179723052e-05
sd_along,0.657842046718576,0.480241935483871,0.00625157847532328
sd_along,0.5159065628476084,0.6487903225806452,7.887016778712051e-05
sd_along,0.611123470522803,0.5326612903225807,0.0020364254561312783
sd_along,0.6427141268075639,0.5560483870967743,0.0011623975171298525
sd_along,0.6160177975528365,0.5661290322580645,0.000901180115435121
sd_along,0.5986651835372636,0.6181451612903227,0.0002107631484623094
sd_along,0.6685205784204672,0.5298387096774194,0.002173173079882185
rog_L0,0.6747497219132369,0.21290322580645166,0.2501745204554868
sd_along,0.6093437152391545,0.6044354838709678,0.0003167491320213091
sd_along,0.5768631813125694,0.5987903225806452,0.00037260154033782496
sd_along,0.6338153503893215,0.5588709677419356,0.0010833131476520063
sd_along,0.6698553948832036,0.5048387096774194,0.0037745908109266396
vel_entropy_L9,0.5216907675194661,0.0995967741935484,0.5939838584151786
sd_along,0.5377085650723026,0.6092741935483872,0.0002749159865572194
sd_along,0.5074527252502781,0.6443548387096775,9.153245179723052e-05
twonn_id_L12,0.40778642936596216,0.2451612903225807,0.18374934751551816
sd_along,0.6921023359288097,0.4625000000000001,0.008800742138208936
sd_along,0.6137931034482759,0.7302419354838711,3.1164905674176414e-06
curvature_L12,0.7548387096774194,0.3423387096774194,0.05941030406343727
sd_along,0.6400444938820912,0.5012096774193548,0.004075764822480031
sd_along,0.5105672969966629,0.681451612903226,2.438260352775944e-05
vel_entropy_L12,0.6502780867630701,0.08548387096774195,0.6475031358911192
mu_norm_L12,0.4295884315906563,0.2778225806451613,0.13021513815651406
sd_along,0.4771968854282535,0.5766129032258065,0.0006855708517682637
vel_entropy_L12,0.47986651835372635,0.18225806451612905,0.3264347652272521
sd_along,0.6031145717463848,0.5625,0.0009885776702318481
sd_along,0.6364849833147942,0.5145161290322581,0.0030632504719631517
sd_along,0.7739710789766406,0.42500000000000004,0.01715831925080065
top1_frac_L12,0.5724137931034483,0.04395161290322581,0.8143878586132712
sd_along,0.5652947719688542,0.5580645161290323,0.0011054131551958269
sd_along,0.5719688542825361,0.6681451612903228,4.0020086779680745e-05
rog_L0,0.6707452725250278,0.13951612903225807,0.4541322584746682
sd_along,0.44471635150166855,0.6899193548387097,1.755189132476884e-05
sd_along,0.5087875417130144,0.6439516129032259,9.276902070596494e-05
sd_along,0.546607341490545,0.553225806451613,0.0012464848261650482
sd_along,0.6293659621802001,0.6709677419354839,3.610170537934059e-05
sd_along,0.54972191323693,0.6540322580645161,6.594103154040757e-05
sd_along,0.6809788654060066,0.49798387096774194,0.004360578489817127
sd_along,0.760622914349277,0.49153225806451617,0.00498173981643126
sd_along,0.6013348164627365,0.5153225806451613,0.0030095813628393314
sd_along,0.5942157953281423,0.5971774193548388,0.00039008164297835905
vel_entropy_L12,0.4411568409343715,0.18548387096774197,0.31779729227486475
vel_entropy_L12,0.4834260289210234,0.21330645161290326,0.24925735106855243
sd_along,0.6235817575083425,0.5084677419354839,0.003492760064000302
sd_along,0.6307007786429366,0.44354838709677424,0.012444067537828292
sd_along,0.6756395995550611,0.453225806451613,0.010451258312259605
sd_along,0.5924360400444939,0.527016129032258,0.0023178167990075206
sd_along,0.5243604004449388,0.6290322580645162,0.0001504251520684225
sd_along,0.4580645161290322,0.7008064516129033,1.1315560344776209e-05
sd_along,0.5528364849833148,0.6681451612903228,4.0020086779680745e-05
sd_along,0.5635150166852058,0.5911290322580646,0.00046226361608250123
sd_along,0.6333704115684093,0.5370967741935484,0.001836623716286878
sd_along,0.6934371523915461,0.5540322580645162,0.0012219341801767859
sd_along,0.5194660734149055,0.6399193548387098,0.00010598051552787065
vel_entropy_L9,0.5844271412680757,0.1629032258064516,0.38124541004978496
sd_along,0.54972191323693,0.6879032258064517,1.899941433989235e-05
vel_entropy_L12,0.560845383759733,0.11975806451612905,0.5210682941323059
sd_along,0.6889877641824249,0.44556451612903236,0.012004544160291631
sd_along,0.6484983314794216,0.49879032258064526,0.004287820776272444
rog_L0,0.6689655172413793,0.2693548387096774,0.14283519548566553
sd_along,0.5461624026696329,0.6798387096774194,2.5926689877822473e-05
sd_along,0.5457174638487208,0.5685483870967742,0.0008467501023021788
vel_entropy_L9,0.6462736373748609,0.08588709677419355,0.6459481037891261
vel_entropy_L9,0.6240266963292548,0.04717741935483871,0.8010266902667218
sd_along,0.7210233592880979,0.44919354838709685,0.011246212696609177
sd_along,0.5919911012235817,0.5467741935483872,0.0014589060628762357
sd_along,0.6934371523915461,0.4705645161290323,0.007550157521994875
sd_along,0.5301446051167964,0.6302419354838711,0.0001447786189085976
sd_along,0.5902113459399333,0.6012096774193549,0.0003476795072766063
sd_along,0.5790878754171301,0.5951612903225807,0.0004129486777852597
sd_along,0.6022246941045606,0.5342741935483871,0.0019616893542442754
sd_along,0.7775305895439377,0.4185483870967743,0.019111320719884934
sd_along,0.5648498331479421,0.6100806451612903,0.0002684419476625354
sd_along,0.6489432703003337,0.5036290322580645,0.0038727808838366026
sd_along,0.6338153503893215,0.48064516129032264,0.006201887572190285
sd_along,0.44649610678531704,0.6802419354838711,2.553264187216683e-05
sd_along,0.7067853170189099,0.4112903225806452,0.021524765639491288
rog_L0,0.6934371523915461,0.23225806451612907,0.2086468649506737
sd_along,0.6369299221357063,0.480241935483871,0.00625157847532328
sd_along,0.6556173526140155,0.5500000000000002,0.0013490498720056157
top1_frac_L9,0.6591768631813125,0.06733870967741935,0.7189011751841445
sd_along,0.6551724137931034,0.5580645161290323,0.0011054131551958269
sd_along,0.6413793103448275,0.5161290322580646,0.0029567259704205064
rog_L0,0.6649610678531702,0.13911290322580647,0.455450617312125
vel_entropy_L9,0.6587319243604004,0.056854838709677426,0.761286690944497
twonn_id_L9,0.5328142380422692,0.2556451612903226,0.1651153390522969
sd_along,0.5951056729699666,0.5600806451612904,0.0010508881646706415
sd_along,0.5790878754171301,0.6064516129032259,0.00029867893151724694
rog_L12,0.5995550611790879,0.028629032258064516,0.8784926040429533
sd_along,0.6956618464961067,0.4633064516129032,0.008668278566133069
sd_along,0.5399332591768632,0.6173387096774193,0.00021598796760505804
sd_along,0.6373748609566184,0.45766129032258074,0.00963200012282693
sd_along,0.5773081201334815,0.660483870967742,5.265077137319616e-05
vel_entropy_L9,0.46117908787541706,0.19637096774193552,0.28970499833184016
sd_along,0.649833147942158,0.5258064516129033,0.002382316578667928
sd_along,0.5595105672969966,0.5903225806451613,0.0004727279367623175
twonn_id_L9,0.3899888765294772,0.11370967741935485,0.5424765201717012
sd_along,0.6404894327030033,0.47862903225806447,0.006453749007721673
sd_along,0.582202447163515,0.6383064516129032,0.00011171866894359364
sd_along,0.6791991101223581,0.44354838709677424,0.012444067537828292
sd_along,0.6129032258064516,0.572983870967742,0.0007544144877416011
sd_along,0.5862068965517241,0.580241935483871,0.0006223139790898504
sd_along,0.6596218020022246,0.4318548387096775,0.015267838983082555
sd_along,0.5301446051167964,0.6116935483870968,0.00025589805660342644
sd_along,0.5804226918798664,0.6120967741935485,0.00025284450730183276
sd_along,0.6275862068965516,0.5754032258064516,0.0007078780021976461
sd_along,0.54972191323693,0.6161290322580645,0.00022404097697020252
sd_along,0.6823136818687431,0.5225806451612904,0.0025619737651357715
sd_along,0.4407119021134594,0.7108870967741936,7.405610496919695e-06
dist_bona_centroid_L12,0.4758620689655172,0.09274193548387098,0.6197410829999634
sd_along,0.6182424916573971,0.5887096774193549,0.0004942856244001755
sd_along,0.47185761957730815,0.7044354838709678,9.733343346378069e-06
sd_along,0.5021134593993326,0.6141129032258065,0.00023805636972397957
mu_norm_L12,0.5381535038932147,0.029435483870967744,0.8750961161944117
sd_along,0.5604004449388209,0.6181451612903227,0.0002107631484623094
vel_entropy_L12,0.5559510567296997,0.1548387096774194,0.40557202807360526
sd_along,0.6916573971078976,0.46814516129032263,0.00790840635684242
top1_frac_L9,0.578642936596218,0.2612903225806452,0.1556593000996866
sd_along,0.6680756395995551,0.4907258064516129,0.0050644647178861545
sd_along,0.5119021134593993,0.6274193548387097,0.00015825861183081826
sd_along,0.4616240266963292,0.753225806451613,1.009106640423115e-06
sd_along,0.46696329254727476,0.6850806451612904,2.1206627198058172e-05
vel_entropy_L9,0.6654060066740823,0.08467741935483872,0.6506175701532939
sd_along,0.6275862068965516,0.5298387096774194,0.002173173079882185
sd_along,0.5256952169076751,0.6366935483870968,0.00011773240711924201
sd_along,0.6160177975528365,0.585483870967742,0.0005400182550694499
rog_L0,0.6307007786429366,0.21612903225806454,0.24289952333783013
sd_along,0.5052280311457175,0.5931451612903227,0.0004369921495394461
sd_along,0.6,0.505241935483871,0.0037423402399068624
sd_along,0.611123470522803,0.5088709677419355,0.0034625944638663627
sd_along,0.6898776418242492,0.48266129032258065,0.0059584513176847535
sd_along,0.6097886540600668,0.6298387096774194,0.00014663945545338708
sd_along,0.681868743047831,0.4766129032258065,0.006714267884258436
sd_along,0.5808676307007786,0.5862903225806452,0.0005282487305093542
vel_entropy_L9,0.5795328142380423,0.28548387096774197,0.11952097174701456
sd_along,0.5363737486095662,0.6241935483870968,0.00017502307598488205
sd_along,0.5986651835372636,0.5548387096774194,0.001197807178009531
sd_along,0.5528364849833148,0.5701612903225807,0.0008120864260345733
vel_entropy_L9,0.5328142380422692,0.18911290322580646,0.30825144245323804
sd_along,0.6088987764182424,0.5778225806451613,0.0006638842610966035
rog_L0,0.5977753058954393,0.3157258064516129,0.08359152476421079
rog_L0,0.7076751946607341,0.20967741935483872,0.25759220254381493
sd_along,0.7103448275862069,0.4741935483870969,0.007038651850576193
vel_entropy_L9,0.5190211345939933,0.24838709677419357,0.17786547856329232
sd_along,0.6845383759733037,0.5745967741935484,0.0007231016131104286
vel_entropy_L9,0.5301446051167964,0.11572580645161293,0.5352945604489174
sd_along,0.6084538375973303,0.5766129032258065,0.0006855708517682637
sd_along,0.5381535038932147,0.4866935483870969,0.005495947049761195
sd_along,0.5617352614015573,0.6362903225806452,0.0001192802371147856
rog_L0,0.4616240266963292,0.3931451612903226,0.028673505690117902
sd_along,0.5132369299221357,0.683467741935484,2.256905418678442e-05
sd_along,0.6400444938820912,0.622983870967742,0.0001817058205519022
sd_along,0.5666295884315907,0.6358870967741936,0.00012084618906177042
sd_along,0.48476084538375974,0.6883064516129033,1.8701592772602118e-05
sd_along,0.5862068965517241,0.6758064516129033,3.017872657358296e-05
sd_along,0.6525027808676307,0.5258064516129033,0.002382316578667928
sd_along,0.5746384872080088,0.6681451612903228,4.0020086779680745e-05
sd_along,0.5550611790878754,0.6213709677419356,0.00019096877224171404
rog_L0,0.5047830923248053,0.3790322580645161,0.03548124975303315
sd_along,0.6124582869855395,0.5911290322580646,0.00046226361608250123
sd_along,0.7486095661846496,0.38185483870967746,0.0340244472775602
sd_along,0.646718576195773,0.5322580645161291,0.0020554912511308427
sd_along,0.6053392658509456,0.5471774193548388,0.00144476077836368
sd_along,0.5759733036707452,0.6358870967741936,0.00012084618906177042
sd_along,0.7041156840934372,0.4717741935483871,0.007376260787779503
sd_along,0.6845383759733037,0.5072580645161291,0.003584618769492466
sd_along,0.6471635150166852,0.5060483870967742,0.0036785496473568428
vel_entropy_L9,0.5372636262513905,0.1342741935483871,0.47142898795379495
top1_frac_L12,0.4967741935483871,0.15000000000000002,0.4205794798521948
sd_along,0.5817575083426029,0.6346774193548388,0.0001256546306387652
sd_along,0.7615127919911011,0.5266129032258065,0.0023391464628047614
sd_along,0.7281423804226919,0.45443548387096777,0.010222210636900925
sd_along,0.7192436040044494,0.465725806451613,0.008280963529035675
sd_along,0.7139043381535038,0.4149193548387097,0.020288419199866282
sd_along,0.5541713014460512,0.5786290322580646,0.0006497639858748745
sd_along,0.6022246941045606,0.5487903225806452,0.0013893688139272754
sd_along,0.5488320355951056,0.7080645161290323,8.35368838474059e-06
sd_along,0.5377085650723026,0.6516129032258065,7.165163571701632e-05
sd_along,0.5595105672969966,0.5915322580645161,0.0004571085474415951
sd_along,0.6685205784204672,0.5298387096774194,0.002173173079882185
sd_along,0.5781979977753059,0.5879032258064517,0.0005053861366196939
top1_frac_L9,0.5661846496106785,0.21330645161290326,0.24925735106855243
sd_along,0.6235817575083425,0.5987903225806452,0.00037260154033782496
top1_frac_L9,0.5515016685205784,0.192741935483871,0.29888728197452197
sd_along,0.531924360400445,0.6745967741935485,3.157119207369524e-05
sd_along,0.7450500556173526,0.38266129032258067,0.0336172317345596
sd_along,0.6084538375973303,0.5701612903225807,0.0008120864260345733
sd_along,0.771301446051168,0.45443548387096777,0.010222210636900925
recurrence_L12,0.48410673451410813,0.19866539817368145,0.2839934402257126
top1_frac_L9,0.4883203559510568,0.3278225806451613,0.0718048242479239
sd_along,0.6191323692992213,0.5762096774193548,0.0006929368800658185
vel_entropy_L9,0.6315906562847609,0.06048387096774194,0.7465308117000464
vel_entropy_L9,0.5461624026696329,0.1620967741935484,0.3836391341168396
vel_entropy_L12,0.575083426028921,0.10564516129032257,0.5716506341346818
sd_along,0.5830923248053392,0.6008064516129032,0.00035172781893361913
sd_along,0.578642936596218,0.5778225806451613,0.0006638842610966035
rog_L0,0.6040044493882092,0.21935483870967742,0.23576677017623443
sd_along,0.6529477196885429,0.5403225806451613,0.0017022330438186731
sd_along,0.696551724137931,0.4669354838709678,0.008092868522795787
sd_along,0.6057842046718577,0.6326612903225807,0.00013404868210251025
sd_along,0.660956618464961,0.492741935483871,0.0048598219075855755
sd_along,0.37085650723025576,0.6326612903225807,0.00013404868210251025
sd_along,0.6533926585094549,0.6068548387096775,0.0002951765339656357
sd_along,0.5884315906562848,0.5604838709677421,0.0010402703030454334
vel_entropy_L9,0.5194660734149055,0.19112903225806452,0.3030266852328359
sd_along,0.6044493882091213,0.6149193548387099,0.00023235948378030446
sd_along,0.5590656284760844,0.6185483870967743,0.00020819308919908263
sd_along,0.56440489432703,0.6225806451612904,0.00018398329238349017
sd_along,0.5065628476084539,0.655241935483871,6.32414487671724e-05
sd_along,0.560845383759733,0.572983870967742,0.0007544144877416011
sd_along,0.7357063403781979,0.39233870967741935,0.029031411519508634
sd_along,0.73615127919911,0.4338709677419355,0.014746071238596895
sd_along,0.6066740823136819,0.5665322580645162,0.0008919008225942311
sd_along,0.6516129032258065,0.5459677419354839,0.001487559366847387
rog_L0,0.7348164627363738,0.1903225806451613,0.30510985593974327
sd_along,0.5870967741935484,0.5983870967741935,0.00037690533153599096
sd_along,0.7183537263626251,0.48145161290322586,0.006103514908719531
sd_along,0.6422691879866518,0.5254032258064516,0.0024041592776355854
sd_along,0.6591768631813125,0.46814516129032263,0.00790840635684242
sd_along,0.5528364849833148,0.6443548387096775,9.153245179723052e-05
sd_along,0.4024471635150167,0.7395161290322582,2.0050487715640065e-06
sd_along,0.5844271412680757,0.597983870967742,0.00038125302238245046
sd_along,0.6974416017797552,0.4870967741935484,0.005451431463745854
sd_along,0.6008898776418242,0.505241935483871,0.0037423402399068624
sd_along,0.6827586206896552,0.5080645161290323,0.003523151722893524
top1_frac_L12,0.5408231368186874,0.06370967741935485,0.7334877907712755
sd_along,0.5942157953281423,0.4947580645161291,0.004662301200132668
sd_along,0.596440489432703,0.6544354838709678,6.502992748745868e-05
