epoch,train_loss,val_loss,val_eer,val_acc,val_auc,val_tpr,val_tnr,val_fpr,val_fnr
0,0.7286794781684875,1.0214688777923584,0.39495041966438293,0.5103697180747986,0.6377251148223877,1.0,0.0,0.9017132520675659,0.0775473415851593
1,0.5905786752700806,1.512160301208496,0.35076645016670227,0.5509467720985413,0.7085258960723877,1.0,0.0,0.855725884437561,0.042380522936582565
2,0.5428499579429626,2.1876964569091797,0.36789900064468384,0.5040577054023743,0.6775407791137695,1.0,0.0,0.9774571657180786,0.014427412301301956
3,0.5188804864883423,1.3368579149246216,0.30027052760124207,0.547339916229248,0.7657159566879272,1.0,0.0,0.8854824304580688,0.019837692379951477
4,0.4950120747089386,1.2401505708694458,0.3291253447532654,0.6190261244773865,0.7481386661529541,1.0,0.0,0.6997295022010803,0.06221821531653404
5,0.48163723945617676,1.7006268501281738,0.2858431041240692,0.5247971415519714,0.7954952716827393,1.0,0.0,0.9449954628944397,0.0054102796129882336
6,0.46737852692604065,1.0408618450164795,0.3128944933414459,0.6190261244773865,0.744631826877594,1.0,0.0,0.6537421345710754,0.10820559412240982
