system,label,rms,s_along,s_orth,logit,vel_entropy_L12,vel_entropy_L9,mu_norm_L12,rog_L12,vel_mean_L12,vel_mean_L0,rog_L0,sd_along,hard_main,hard_s42,hard_s1024,hard_shared,hard_aasist
Kani-TTS-370M|en,1.0,0.036311958,4.048766613006592,25.53327751159668,5.956233024597168,2.763317104901938,2.761644575615508,4.0934343338012695,10.81432819366455,6.847036361694336,4.820430278778076,5.33078145980835,2.5469226657354964,0.2262715258309973,0.2776331597917501,0.2568081698037645,0.2535709518088373,0.4111934321185423
Kitten-TTS-Nano-0.1|en,1.0,0.11150654,7.298117876052856,23.806020736694336,8.81888484954834,2.7629948820632126,2.7474637857866275,4.138568878173828,10.959823608398438,6.982728719711304,4.84873366355896,5.357071161270142,2.459362505715568,0.0114065449968533,0.0058999370673379,0.0197451227186908,0.0123505349276273,0.26691315292636886
Kitten-TTS-Nano-0.2|en,1.0,0.12742683,9.46077013015747,25.56725597381592,8.333087921142578,2.789183916662564,2.746827233327457,4.15523886680603,10.819292068481444,6.765200614929199,4.5265281200408936,5.376959800720215,2.151585686155665,0.025055066079295,0.0284278634361232,0.0320071585903083,0.0284966960352422,0.210352422907489
Kyutai-TTS|en,1.0,0.06850021,6.27286434173584,25.16894149780273,6.951196670532227,2.7975263085446214,2.7310965001724057,4.160313129425049,10.970519065856934,6.937681674957275,4.878413677215576,5.332221984863281,2.3173186697808887,0.0506607929515418,0.0573266867609552,0.0952932993276143,0.0677602596800371,0.3945629492232785
Llasa-1B-Multilingual|en,1.0,0.060111396,8.577775478363037,27.22980308532715,6.466936111450195,2.799002282972036,2.8453561188321506,4.412012815475464,10.653716087341309,6.442375421524048,4.473513603210449,5.240552186965942,3.7653034882278007,0.0798458149779735,0.1211453744493391,0.1238298458149779,0.1082736784140968,0.4661343612334803
Llasa-8B|en,1.0,0.04003838,3.992802858352661,27.19132423400879,5.015259265899658,2.803257229165764,2.776962948425904,4.454021692276001,10.802917003631592,6.516784906387329,4.719151735305786,5.266031742095947,7.298357309931798,0.225342633382281,0.3359642682329907,0.2120655898188937,0.2577908304780552,0.4558859520313264
Mars5|en,1.0,0.036733218,5.766439437866211,33.23646926879883,4.1028151512146,2.7914801041456943,2.7502823266094003,4.379060983657837,10.853416442871094,6.778490304946899,4.591375827789307,5.281801462173462,4.27680257251295,0.265556167400881,0.3759636563876651,0.2073237885462555,0.2829478707782673,0.3635049559471366
MatchaTTS|en,1.0,0.07537335,7.707346439361572,25.08580684661865,5.83971095085144,2.746428511771416,2.7154317622369466,4.091122627258301,10.84089994430542,7.632430791854858,5.139173269271851,5.389113187789917,2.140143552618885,0.1009911894273126,0.1295154185022026,0.0802863436123348,0.10359765051395,0.34867841409691636
Maya1 TTS|en,1.0,0.111935414,7.201733112335205,25.82393455505371,7.918268203735352,2.770981420138285,2.7970933357115912,4.1770734786987305,10.646034240722656,6.638201713562012,4.670499324798584,5.426055908203125,2.747249297068475,0.1389608706918891,0.1764058046125939,0.0751490023322105,0.1301718925455645,0.2817439751230889
MegaTTS3|en,1.0,0.10612486,6.951037406921387,28.81107711791992,6.077074289321899,2.7812411228732365,2.801940570883046,4.164706945419312,10.91494083404541,6.498026609420776,4.649951696395874,5.372789621353149,3.526994739588562,0.1526117054751415,0.1545783511642542,0.1386878539962239,0.1486259702118732,0.2740717432347388
MeloTTS|en,1.0,0.06452465,10.538789749145508,23.149293899536133,6.967914581298828,2.783486909095129,2.784746625454672,4.0939106941223145,10.83964729309082,7.458120822906494,5.140658855438232,5.428372859954834,2.0937291690481072,0.0763300576075907,0.0761606235174516,0.1015757370382921,0.0846888060544448,0.1395289732294137
Metavoice-1B|en,1.0,0.16811922,8.718847274780273,24.50152587890625,5.127619743347168,2.817737784597227,2.780551612884536,3.756491422653199,11.020973682403564,7.412847518920898,5.443966627120972,5.51500678062439,2.176168375891159,0.178178099433606,0.2198709880427942,0.2519666456891126,0.216671911055171,0.3385777218376337
Microsoft VibeVoice 1.5B|en,1.0,0.052632246,9.017295837402344,24.454782485961918,4.707667350769043,2.8143586758998405,2.781904836784566,4.098250389099121,10.95327854156494,7.0689311027526855,4.939247608184815,5.40291166305542,1.9352405421878347,0.2370382921043713,0.2417824466282615,0.3106574042697391,0.2631593810007906,0.4151135208403931
Microsoft VibeVoice Large|en,1.0,0.054561656,7.769486427307129,25.336633682250977,5.695348739624023,2.7939304366375266,2.7723250973171045,4.222236156463623,10.759161949157717,6.8746538162231445,4.7555832862854,5.351319313049316,2.375837935333348,0.1806815237108059,0.2231147965794246,0.0922518787250582,0.1653493996717629,0.3291655869396217
MiniCPM-o-2.6|en,1.0,0.05119747,5.135945796966553,25.437722206115723,5.725756168365479,2.80123703312928,2.795522301550344,4.136040925979614,10.797504901885986,6.858720541000366,4.50885009765625,5.300349235534668,3.9282038558149286,0.1904185022026432,0.2123898678414096,0.3061674008810572,0.2363252569750367,0.4356828193832599
Nari Dia-1.6B|en,1.0,0.1319139,7.02365255355835,25.72266960144043,6.400999546051025,2.7583245206073848,2.806256909191746,3.977551698684693,10.691625595092772,7.361608505249023,5.226164817810059,5.57043981552124,4.763595023061026,0.0754905887064476,0.1079295154185022,0.1078293952743292,0.0970831664664263,0.08169803764517414
Nari Dia2|en,1.0,0.057766438,8.472871780395508,24.577186584472656,5.444232940673828,2.7976076928108533,2.846005608114252,3.8161213397979736,10.807401657104492,7.211949348449707,4.979375839233398,5.32477331161499,3.2572865567139053,0.2530036043251902,0.2742290748898679,0.2794353223868642,0.2688893338673074,0.2921505806968362
NeuTTS-Air|en,1.0,0.057514265,8.10945177078247,26.131092071533203,5.912551164627075,2.765655478709447,2.8041179900523328,4.137840747833252,10.867116928100586,6.965129852294922,4.681230545043945,5.292420148849487,3.916615847119676,0.158727973568282,0.1978248898678414,0.1820622246696035,0.179538362701909,0.38986784140969166
OpenVoiceV2|en,1.0,0.08285849,6.623371124267578,23.538034439086918,6.502013206481934,2.791077321115468,2.801703925636391,4.02797794342041,11.034777641296388,7.346476554870605,4.955470085144043,5.43412971496582,3.3179400935639456,0.1193832599118942,0.1542584434654919,0.1618942731277532,0.1451786588350464,0.2726872246696035
Openaudio-S1-Mini|en,1.0,0.049908333,6.533298015594482,23.275671005249023,4.556309223175049,2.803405562165689,2.8117834448901164,4.146693229675293,10.719888687133787,7.440963268280029,4.930900573730469,5.370025157928467,3.163658718602323,0.2716740088105726,0.2506607929515418,0.2747577092511013,0.2656975036710719,0.25114537444933926
OuteTTS|en,1.0,0.088048875,3.9834178686141968,25.23643493652344,4.156327247619629,2.79676371873489,2.829027363424279,4.087398529052734,10.67365026473999,6.876817464828491,4.743610620498657,5.27350664138794,4.001196649186861,0.3207849419303163,0.3040148177813375,0.2815879054865838,0.3021292217327459,0.40288346015218257
Qwen2.5-Omni|en,1.0,0.07874014,8.545698165893555,24.652485847473145,6.405326128005981,2.820429027952482,2.712554411507801,4.102989673614502,10.878288269042969,7.005524396896362,4.9643874168396,5.48714280128479,1.6613572089182704,0.2025645059786029,0.1702328508495909,0.1619729389553178,0.1782567652611706,0.4007237256135934
RVC|en,1.0,0.10197913,6.496351480484009,25.76065444946289,7.188987255096436,2.784574641795225,2.7792913518560214,3.96389365196228,10.83198595046997,6.829092741012573,4.634853839874268,5.360138893127441,2.7668319248410755,0.1067495280050346,0.100613593455003,0.2629011957205789,0.1567547723935388,0.09282567652611706
"Resemble.ai (April 12th, 2025)|en",1.0,0.068717346,6.201828002929688,31.78605461120605,7.067438840866089,2.8184244640138165,2.789062921165447,4.257091760635376,10.648710250854492,6.241590738296509,4.320194721221924,5.349858999252319,3.282454684315289,0.1184532550171316,0.1630567792462065,0.1010156632403328,0.127508565834557,0.3576235927557513
Ringg Squirrel TTS v1.0|en,1.0,0.11365966,7.210122585296631,25.62936019897461,8.187058448791504,2.738933511454073,2.743631402241422,4.095354080200195,10.98802137374878,7.941915035247803,5.137474775314331,5.499422788619995,2.4153761853874163,0.0280837004405286,0.0377508565834556,0.0606338717572197,0.042156142927068,0.1779246206558982
SoulX-Podcast|en,1.0,0.041254144,6.275095701217651,23.61434841156006,4.771084308624268,2.7962178174488863,2.7915144846504343,4.0942347049713135,10.740859031677246,7.049087285995483,4.922621726989746,5.381306409835815,3.850306776352627,0.2911160058737152,0.2521108663729809,0.2104441997063142,0.2512236906510035,0.38160792951541855
Spark-TTS-0.5B|en,1.0,0.07911651,7.612765789031982,27.057275772094727,2.5922861099243164,2.831119110392764,2.84438078045849,4.192304611206055,10.76162052154541,6.755612373352051,4.663846731185913,5.254586696624756,2.5515336459187608,0.5810848017621145,0.5987059471365639,0.6217648678414097,0.6005185389133626,0.3963381057268722
Step-Audio-EditX|en,1.0,0.08715297,6.092774868011475,23.72048759460449,5.975686073303223,2.789838566749976,2.7634049520150965,4.0209174156188965,10.793718338012695,6.84794807434082,4.865263938903809,5.427931785583496,2.0067054455169,0.1495794953944733,0.1464757709251101,0.183720464557469,0.1599252436256841,0.2540048057669203
Supertonic|en,1.0,0.052161455,5.638656854629517,24.21181011199951,9.045785903930664,2.7890320684581997,2.808648457674048,4.045831203460693,10.84162139892578,6.904324531555176,4.947021007537842,5.502135992050171,2.442316080543696,0.0254680616740088,0.0216134361233479,0.0419190528634361,0.0296668502202643,0.3752064977973568
Veena|en,1.0,0.074206725,8.715733528137207,24.70944595336914,7.945101499557495,2.8402646516680985,2.813263339668325,3.8908694982528687,10.955581188201904,7.274852752685547,4.8526647090911865,5.427932500839233,1.1289811976183672,0.0231277533039647,0.027601872246696,0.0332461453744492,0.0279919236417033,0.28441629955947134
VoxCPM-0.5B|en,1.0,0.1049612,6.903702259063721,25.368690490722656,4.206507682800293,2.813403785997036,2.7770436097823463,4.257038116455078,10.71312141418457,7.281639099121094,5.037354469299316,5.376209735870361,4.048892442768293,0.3828768435165678,0.4065313158398774,0.316079295154185,0.36849581817021,0.2482761923003256
VoxCPM-1.5|en,1.0,0.045074873,5.962121486663818,27.22974681854248,3.621412515640259,2.7839692126349496,2.785991843139225,4.199489831924439,10.714728355407717,7.064130783081055,4.872857093811035,5.322565317153931,5.137057896727151,0.4308527375707992,0.4436752674638137,0.4556324732536186,0.4433868260960771,0.2990874764002518
Voxtream|en,1.0,0.0436093,6.419244766235352,25.27266788482666,5.049452066421509,2.827177803526414,2.7843601542861656,4.125766515731812,10.812796115875244,6.844719409942627,4.630691766738892,5.271251916885376,3.18654802491226,0.2083945178658836,0.2200807635829662,0.2648066568771414,0.231093979441997,0.44872736172295635
WhisperSpeech|en,1.0,0.03853994,6.628611564636231,24.26854705810547,4.7904052734375,2.775809684560912,2.766459669854952,3.968442916870117,10.857751846313477,6.421794891357422,4.589755535125732,5.246978282928467,3.370243520620229,0.2715544367526746,0.2632945248584015,0.2533564086427522,0.2627351234179428,0.4572057898049088
ZipVoice|en,1.0,0.054424226,5.874902486801148,28.22160530090332,3.136168122291565,2.8406933430336228,2.802730676099181,4.303914785385132,10.671852111816406,6.180873870849609,4.0958172082901,5.309781074523926,4.144980982054404,0.4437408223201174,0.4526431718061674,0.4208883994126284,0.4390907978463045,0.4530102790014684
e2-tts|en,1.0,0.13827983,7.291589021682739,25.13148593902588,3.9575949907302856,2.7773238630327794,2.808373048818587,4.087081909179688,10.643442153930664,7.145334005355835,5.035886287689209,5.431242942810059,2.724092606280444,0.2966685022026432,0.2843474669603525,0.2652808370044053,0.2820989353891336,0.06958975770925113
f5-tts|en,1.0,0.114476085,6.95991325378418,24.889596939086918,4.5282063484191895,2.8188721763300424,2.7718314129827912,4.127907752990723,10.699174880981444,7.213949680328369,5.343989372253418,5.520930290222168,2.7808204786510915,0.2774682560248769,0.2474086550919927,0.2999481731018398,0.2749416947395698,0.10540295413319511
facebook_mms-tts-eng|en,1.0,0.12620567,5.328482151031494,24.053205490112305,7.330497741699219,2.750520246444001,2.775278654288272,4.095799684524536,10.833735942840576,7.199538946151733,5.373116731643677,5.482517242431641,0.6835580038498064,0.0666299559471366,0.0833333333333333,0.0396475770925109,0.063203622124327,0.07599118942731287
griffin_lim|en,1.0,0.04668491,0.5739961862564087,24.207353591918945,4.169805526733398,2.824010894625553,2.769846625583492,4.1155924797058105,10.873767852783203,7.220097541809082,4.910116672515869,5.378880500793457,3.055433783148957,0.311086637298091,0.333920704845815,0.3717327459618209,0.338913362701909,0.20345080763582968
kokoro|en,1.0,0.052017234,6.102680206298828,23.33556365966797,7.896181106567383,2.793713421917712,2.788831348705219,4.136082172393799,10.804412841796877,7.21855354309082,5.024941444396973,5.433245658874512,2.3164044303526934,0.0595872942267563,0.0893809413401344,0.0568050081150012,0.0685910812272973,0.2859378622768374
microsoft_speecht5_tts|en,1.0,0.06464636,5.371455907821655,25.15576934814453,4.56292724609375,2.7611966040591787,2.8106847627320395,4.3010618686676025,10.833869934082031,6.681118726730347,4.505805969238281,5.068909406661987,2.798257839993836,0.2957048458149779,0.3828928046989721,0.2712004405286343,0.3165993636808614,0.5023861967694567
minimax_speech-02-turbo|en,1.0,0.052193657,9.257560729980469,24.94652557373047,7.089471817016602,2.7737009596426137,2.77611473454031,4.270069122314453,10.806988716125488,7.374081134796143,5.170248508453369,5.446877956390381,1.6423186346949308,0.0722867440929115,0.1105326391670005,0.0714857829395273,0.0847683887331464,0.24839807769323197
minimax_speech-2.6-hd|en,1.0,0.06737392,8.268271923065186,25.468287467956543,7.793381452560425,2.8027745745653725,2.754178105003965,4.076373815536499,10.659433841705322,6.792675018310547,4.891308784484863,5.496124267578125,2.0222636031287142,0.0875550660792952,0.1402349486049925,0.0778267254038178,0.1018722466960351,0.3791299559471366
optispeech|en,1.0,0.13670394,8.1193265914917,24.238969802856445,7.748935461044311,2.764938370105908,2.7181844973349163,4.311245441436768,10.77571725845337,7.654082059860229,5.448731660842896,5.47693943977356,2.019046928382353,0.1229546884833228,0.1430931403398363,0.0620673379483952,0.1093717222571847,0.4225928256765261
orpheus-tts-0.1-finetune|en,1.0,0.08872112,9.06643295288086,24.1080379486084,9.005122184753418,2.8035344340055777,2.776401691430669,4.022398471832275,10.895944595336914,7.184027671813965,4.70206356048584,5.428250789642334,2.0276189453982294,0.0074088906688025,0.0171205446535842,0.0641770124148978,0.0295688159124282,0.34771726071285547
parler_tts_large_v1|en,1.0,0.114202306,5.790503263473511,24.373665809631348,7.041105508804321,2.7710717232409907,2.792756690561858,3.957117438316345,10.894604682922363,7.692137956619263,5.4432361125946045,5.485454082489014,2.2205293322552038,0.0770138451856513,0.0548300818124606,0.0493234738829452,0.060389133627019,0.2074417872876022
parler_tts_mini_v0.1|en,1.0,0.107610375,6.101119518280029,24.4148063659668,8.61584758758545,2.790156951924675,2.7671151972126027,3.843485116958618,10.960885047912598,7.509432315826416,5.19406795501709,5.441897869110107,2.645606243660498,0.0771572946359161,0.0763798911635138,0.0492355532521378,0.0675909130171892,0.3552086032650946
sesame_csm|en,1.0,0.03767645,4.645083904266357,30.06770896911621,7.039705753326416,2.745165627671927,2.757038160095238,4.046821117401123,10.859954833984377,6.138850212097168,4.796894073486328,5.110363006591797,2.5820075283939663,0.1579125720094882,0.1970518468315825,0.208912233141308,0.1879588839941262,0.4215520162656726
suno_bark-small|en,1.0,0.040381085,5.640089273452759,30.30503749847412,5.761171579360962,2.8113290951094783,2.7825940235883184,4.038486361503601,10.757673263549805,6.072021245956421,4.394406080245972,5.1884765625,2.3119703568945864,0.1820327249842667,0.2289175582127124,0.0901510383889239,0.1670337738619677,0.38027061044682187
suno_bark|en,1.0,0.050702676,6.380067825317383,35.43715476989746,7.159234046936035,2.788767635489217,2.780864907405349,4.438946008682251,10.560442447662354,5.990673303604126,4.29846453666687,5.153808355331421,1.7100250726906183,0.0870830711139081,0.177076777847703,0.1101321585903083,0.1247640025173065,0.33149779735682816
vixTTS|en,1.0,0.045220695,7.828399658203125,24.700190544128414,6.211709260940552,2.7698494010234675,2.73548483234314,3.7593358755111694,10.97495412826538,7.279912233352661,5.011523962020874,5.349204063415527,1.952383348626605,0.1088243392070484,0.1503992290748899,0.094988986784141,0.1180708516886931,0.2946035242290749
